id,movie_id,actor_id
76907,10343,5356
134256,10343,7911
47868,10343,949
77246,10344,11102
134589,10344,26591
106069,10344,3149
162445,10344,32339
18972,10344,3983
48208,10344,6677
43653,10345,1136
101559,10345,2403
158145,10345,32340
14400,10345,326
130133,10345,5419
72705,10345,6320
20289,10347,1539
78553,10347,15454
135870,10347,26592
163695,10347,32341
49519,10347,3300
107371,10347,3905
87418,10348,11897
172166,10348,19324
144605,10348,26593
116185,10348,2712
29191,10348,3984
58407,10348,9895
154679,10349,13249
68875,10349,15455
10285,10349,1972
97822,10349,21002
39709,10349,2113
126492,10349,3724
144541,1035,1788
116121,1035,2490
172104,1035,4103
87354,1035,547
58343,1035,6
29127,1035,685
81856,10350,15456
110652,10350,21003
139116,10350,26594
166843,10350,32342
23609,10350,3985
52832,10350,9896
68878,10352,11
126495,10352,12269
154682,10352,1472
97825,10352,21004
10288,10352,3323
39712,10352,9897
133624,10353,16843
105087,10353,21005
76259,10353,2819
161520,10353,3209
17979,10353,3986
47220,10353,3987
142477,10354,26595
170092,10354,32343
56245,10354,3986
27026,10354,3987
114038,10354,5878
85261,10354,6962
154685,10355,15291
126498,10355,15416
68881,10355,15457
10291,10355,3988
97828,10355,7871
39715,10355,9898
109575,10357,12288
80773,10357,15458
138046,10357,17954
22517,10357,3989
165792,10357,7810
51743,10357,9899
57000,10358,115
143223,10358,1279
86014,10358,277
114789,10358,314
27782,10358,3990
170822,10358,6370
20422,1036,125
78686,1036,12713
107503,1036,18222
136001,1036,23799
163822,1036,29459
49652,1036,7121
10296,10360,1266
154690,10360,5531
68886,10360,607
39720,10360,6452
97833,10360,832
126503,10360,9403
126504,10361,11465
97834,10361,2085
154691,10361,32344
10297,10361,3519
39721,10361,3576
68887,10361,5456
97836,10363,18089
68889,10363,2963
154693,10363,32345
10299,10363,338
126506,10363,3483
39723,10363,6074
142796,10366,1663
114358,10366,21006
56567,10366,2474
27349,10366,3991
85582,10366,7546
170407,10366,8135
97842,10369,1197
154698,10369,227
39729,10369,3524
68895,10369,3550
10305,10369,3919
126512,10369,9608
86275,1037,12714
115048,1037,13271
143478,1037,18114
171070,1037,29460
28043,1037,686
57261,1037,7122
114729,10370,21007
143164,10370,26596
170764,10370,28085
27722,10370,482
56940,10370,6773
85954,10370,9783
10307,10371,1662
154700,10371,32346
126514,10371,489
39731,10371,5379
97844,10371,5407
68897,10371,5800
126515,10372,11460
97845,10372,18032
154701,10372,18506
39732,10372,3109
10308,10372,40
68898,10372,7766
22305,10374,1498
165586,10374,17517
109363,10374,21008
51531,10374,4035
80561,10374,5698
137835,10374,6175
18555,10375,113
105656,10375,16817
134182,10375,26597
76832,10375,3526
47793,10375,600
166157,10376,13441
138416,10376,18149
52122,10376,3026
81147,10376,3038
22897,10376,3119
109948,10376,7159
27651,10378,108
170698,10378,3858
143094,10378,6741
56869,10378,8501
114659,10378,861
85883,10378,9701
135559,10379,1099
107056,10379,1246
19971,10379,300
49203,10379,375
163395,10379,3856
78237,10379,7499
108856,1038,16404
137334,1038,23800
165105,1038,29461
51018,1038,562
80050,1038,5652
21791,1038,687
85357,10380,15459
114133,10380,21009
142572,10380,26598
170185,10380,32347
27122,10380,551
56341,10380,9900
68908,10382,15460
97855,10382,21010
126525,10382,26599
154710,10382,29608
10318,10382,3992
39742,10382,9901
28460,10384,101
45285,10384,11374
143890,10384,14958
74328,10384,16845
171471,10384,18569
103170,10384,22327
57678,10384,2546
131725,10384,27927
16037,10384,5688
86692,10384,760
115463,10384,925
86914,10385,10645
28684,10385,1087
171682,10385,24891
57901,10385,2546
115685,10385,5642
144111,10385,9395
85193,10386,15461
113970,10386,21011
56177,10386,3625
142409,10386,42
26958,10386,663
170025,10386,7937
171409,10387,26164
143822,10387,37
115395,10387,3702
28391,10387,3993
57609,10387,499
86623,10387,7604
10324,10388,130
39748,10388,1406
97861,10388,21012
126531,10388,26600
68914,10388,530
154716,10388,9584
12774,10389,1280
99953,10389,1548
128536,10389,26601
156594,10389,32348
42029,10389,3314
71088,10389,8
111837,1039,18223
24806,1039,206
140294,1039,23801
167984,1039,29462
54029,1039,7123
83049,1039,7180
70734,10390,12498
99624,10390,1600
156314,10390,1985
128229,10390,3524
12365,10390,3994
41653,10390,9902
79843,10391,15462
108650,10391,21013
137136,10391,23269
164915,10391,28820
21583,10391,3995
50810,10391,9903
68919,10393,1285
10329,10393,1406
126536,10393,26602
154721,10393,32349
39753,10393,3591
97866,10393,5863
126537,10394,10026
97867,10394,112
68920,10394,1197
154722,10394,29689
39754,10394,3526
10330,10394,908
47362,10395,130
133763,10395,13060
18121,10395,1614
76401,10395,2461
161654,10395,27788
105229,10395,7564
12367,10396,3996
142319,10397,1483
85102,10397,1600
113880,10397,2492
169939,10397,32350
26865,10397,3445
56084,10397,368
87558,104,12432
144745,104,13888
116325,104,17913
172299,104,19002
58547,104,6808
29331,104,94
103614,1040,1434
74777,1040,154
132167,1040,180
16489,1040,261
160114,1040,5133
45735,1040,93
55961,10400,1277
113757,10400,15113
169820,10400,20562
142196,10400,2110
26742,10400,496
84979,10400,9525
10338,10402,1539
84574,10403,1320
141793,10403,1363
113352,10403,21014
169425,10403,7193
26337,10403,74
55556,10403,9904
68930,10406,15463
126547,10406,22985
10342,10406,3762
97877,10406,4036
154732,10406,6404
39764,10406,9905
100045,10407,21015
12866,10407,2633
71180,10407,3027
42121,10407,3265
128627,10407,5379
156682,10407,7271
144208,1041,10008
115782,1041,18224
171776,1041,26322
28781,1041,312
57998,1041,7124
87011,1041,7543
168951,10410,10001
84066,10410,11809
112849,10410,21016
141297,10410,26603
25827,10410,3997
55047,10410,9906
154737,10411,11031
68935,10411,15464
97882,10411,21017
126552,10411,26604
10347,10411,327
39769,10411,5681
126553,10412,14957
68936,10412,3562
10348,10412,3998
154738,10412,4028
97883,10412,833
39770,10412,9907
15221,10415,1257
73517,10415,15465
130930,10415,1667
44471,10415,3440
102364,10415,5358
157931,10416,12775
43422,10416,2095
101331,10416,327
72474,10416,3784
129907,10416,5973
14169,10416,796
72471,10419,15466
101329,10419,21018
129905,10419,26605
157930,10419,32351
14166,10419,3999
43419,10419,9908
110983,1042,16949
139445,1042,330
167165,1042,6404
23941,1042,688
53164,1042,7125
82188,1042,9391
126563,10422,15319
10358,10422,1576
68946,10422,3415
39780,10422,5112
97893,10422,762
154747,10422,9725
142287,10423,1395
56052,10423,1680
169908,10423,32352
26833,10423,3650
85070,10423,503
113848,10423,9642
126566,10425,1894
154750,10425,31996
68949,10425,3946
39783,10425,607
97896,10425,7653
10361,10425,945
126567,10426,15240
68950,10426,15467
154751,10426,30052
10362,10426,483
97897,10426,6894
39784,10426,9909
109713,10427,21019
138184,10427,26606
165930,10427,32353
22655,10427,3437
80911,10427,7161
51881,10427,9910
73270,10428,1560
158679,10428,17109
102119,10428,3423
14971,10428,4000
44222,10428,5535
130688,10428,6788
52339,1043,11426
83845,1043,130
81364,1043,16897
54826,1043,1993
138631,1043,27987
168749,1043,29095
166369,1043,33731
23116,1043,5742
112630,1043,633
141079,1043,6809
25606,1043,84
110164,1043,8906
170481,10430,13774
85657,10430,14987
56642,10430,3726
114433,10430,3858
27424,10430,4001
142871,10430,4009
71698,10431,15468
100560,10431,309
42644,10431,3622
157182,10431,3657
13390,10431,4002
129139,10431,875
72942,10432,11425
158368,10432,32354
130365,10432,3300
43892,10432,6190
101793,10432,8543
14641,10432,868
78286,10434,15469
107105,10434,21020
135607,10434,26607
163442,10434,32355
20020,10434,4003
49252,10434,6827
27405,10436,1026
85638,10436,12346
56623,10436,320
114414,10436,6943
170463,10436,7066
142852,10436,7385
80107,10437,15470
137390,10437,26608
165160,10437,32356
21848,10437,597
108912,10437,7807
51075,10437,9911
103210,10438,11576
16077,10438,1499
159727,10438,15326
74368,10438,3538
131765,10438,6791
45325,10438,9623
135775,1044,12963
78456,1044,2056
107275,1044,2521
20192,1044,689
163604,1044,8130
49422,1044,973
68964,10440,15471
39798,10440,1838
126581,10440,19279
97911,10440,21021
154765,10440,32357
10376,10440,4004
143111,10441,2097
27668,10441,3417
85900,10441,4049
56886,10441,8141
114676,10441,883
10378,10442,3627
39800,10442,9912
114674,10443,1362
56884,10443,366
143109,10443,5456
27666,10443,6
170712,10443,8810
85898,10443,940
85400,10446,15472
27165,10446,167
170227,10446,22842
142614,10446,3527
56384,10446,446
114176,10446,66
154769,10447,32358
68970,10447,3344
10383,10447,4005
126587,10447,5407
39805,10447,9913
97917,10447,9924
58184,10448,1
28968,10448,1050
87196,10448,1283
171951,10448,31282
144386,10448,3407
115964,10448,9706
109735,10449,17001
138206,10449,17302
51903,10449,1963
165951,10449,26347
22677,10449,4006
80933,10449,9570
138571,1045,18349
166312,1045,26460
110104,1045,6456
23056,1045,690
52279,1045,790
81304,1045,8
109551,10450,1416
165768,10450,3687
22493,10450,4007
51719,10450,489
80749,10450,524
138022,10450,5642
109830,10454,1839
22774,10454,2613
81029,10454,3027
138300,10454,426
52000,10454,520
166043,10454,5389
82270,1046,12715
111064,1046,18225
139524,1046,23802
167241,1046,29463
24023,1046,691
53246,1046,7126
154780,10460,11698
126599,10460,15276
68983,10460,15473
97930,10460,2251
39818,10460,3645
10396,10460,959
154781,10461,108
52908,10461,11229
39819,10461,1225
126600,10461,15081
68984,10461,1521
81932,10461,16710
97931,10461,21022
110728,10461,22191
10397,10461,298
166918,10461,33480
23685,10461,3453
139192,10461,3853
126603,10464,10568
10400,10464,1379
97934,10464,3181
154784,10464,32359
68987,10464,5160
39822,10464,9914
39823,10465,1123
126604,10465,1379
154785,10465,14013
68988,10465,524
97935,10465,5869
10401,10465,747
97937,10467,1990
126606,10467,26609
154787,10467,32360
68990,10467,3649
39825,10467,3721
10403,10467,3767
168046,10468,12568
24873,10468,159
54096,10468,1902
111903,10468,3550
140359,10468,3766
83116,10468,446
143499,1047,12494
28064,1047,213
171091,1047,26155
115069,1047,6826
86296,1047,6951
57282,1047,7127
154790,10470,11844
126609,10470,1380
97940,10470,19443
68993,10470,2241
10406,10470,3065
39828,10470,764
160837,10471,1045
164693,10471,11806
17251,10471,1573
46495,10471,1768
104368,10471,1864
75535,10471,2056
132913,10471,26610
136906,10471,28743
79609,10471,3754
108417,10471,3841
50576,10471,447
21348,10471,6459
97942,10472,132
154792,10472,1663
68995,10472,1788
10408,10472,4008
39830,10472,5531
126611,10472,7378
17002,10474,1768
132670,10474,26611
75287,10474,2695
160600,10474,32361
104122,10474,7573
46246,10474,9915
131167,10475,12047
159143,10475,2041
15464,10475,4009
44714,10475,5261
102605,10475,760
73759,10475,805
85560,10476,2730
114336,10476,3492
27327,10476,52
142774,10476,544
170386,10476,569
56545,10476,585
97947,10477,12447
126616,10477,14
39835,10477,3840
10413,10477,4010
69000,10477,803
154797,10477,948
69001,10478,13098
97948,10478,15565
10414,10478,3550
154798,10478,7744
126617,10478,9621
39836,10478,9916
143453,1048,12088
171045,1048,210
57236,1048,3526
115023,1048,3656
86250,1048,608
28018,1048,692
109471,10481,2126
80669,10481,3598
137943,10481,3797
165690,10481,504
22413,10481,547
51639,10481,583
10421,10485,162
85371,10486,12887
114147,10486,21023
27136,10486,496
170198,10486,5625
56355,10486,83
142585,10486,929
113229,10487,15368
169308,10487,32362
141671,10487,3343
55432,10487,3880
26213,10487,4011
84450,10487,9606
69010,10488,15474
10424,10488,204
154807,10488,32363
39845,10488,333
97957,10488,376
126626,10488,7720
97958,10489,1240
69011,10489,15475
154808,10489,32364
10425,10489,4012
126627,10489,7066
39846,10489,7566
84432,1049,11353
113211,1049,1402
55414,1049,3354
141653,1049,432
169290,1049,596
26195,1049,693
69012,10490,15476
97959,10490,21024
126628,10490,26612
154809,10490,32365
10426,10490,4013
39847,10490,9917
41690,10491,1087
156344,10491,12690
128260,10491,13469
99658,10491,21025
70770,10491,3472
12409,10491,4014
131762,10492,12268
45322,10492,1561
16074,10492,189
103207,10492,3628
74365,10492,4091
159724,10492,712
69015,10493,15477
97962,10493,20625
126631,10493,3308
10429,10493,4015
154812,10493,5388
39850,10493,6156
137720,10494,12689
80445,10494,15478
109247,10494,21026
22187,10494,224
165472,10494,3714
51413,10494,7120
113488,10496,10535
84710,10496,15479
141929,10496,26613
169559,10496,32366
26473,10496,4016
55692,10496,9918
56585,10497,1477
27367,10497,188
85600,10497,307
142814,10497,5048
114376,10497,6904
170425,10497,9430
85968,10498,132
170778,10498,18051
56954,10498,194
27736,10498,549
143178,10498,5531
114743,10498,9
56745,10499,1519
142973,10499,1724
27527,10499,3065
170581,10499,4068
114536,10499,499
85760,10499,9
159857,105,107
103348,105,17914
45466,105,6809
74508,105,704
131902,105,7149
16218,105,95
17012,1050,118
75297,1050,12716
104132,1050,18226
132680,1050,23803
160610,1050,29464
46256,1050,7128
161361,10500,15240
47051,10500,179
133458,10500,17922
104920,10500,20636
17810,10500,454
76090,10500,7420
166338,10501,1827
81331,10501,3829
138598,10501,3984
110131,10501,6436
23083,10501,91
52306,10501,9919
154821,10502,1521
69024,10502,1615
39859,10502,223
10438,10502,3403
97971,10502,3469
126640,10502,3524
85652,10504,2110
56637,10504,2191
142866,10504,26614
170476,10504,32367
27419,10504,3732
114428,10504,4068
69029,10507,11659
126645,10507,20987
97976,10507,21027
10443,10507,4017
154826,10507,9415
39864,10507,9920
23303,1051,101
110349,1051,13072
138816,1051,1354
81550,1051,1461
166550,1051,29465
52526,1051,397
76690,10511,1480
18413,10511,167
134045,10511,4679
161924,10511,655
47651,10511,806
105514,10511,9788
126650,10512,26615
154831,10512,32013
10448,10512,3472
69034,10512,6295
97981,10512,7940
39869,10512,9623
99666,10513,40
12418,10513,4018
41699,10513,429
156350,10513,454
70778,10513,5469
128267,10513,768
43089,10514,1561
129579,10514,1667
13835,10514,177
72142,10514,1985
157612,10514,3603
101003,10514,375
78098,10515,15480
106918,10515,21028
163265,10515,23182
135424,10515,26616
19830,10515,4019
49063,10515,9921
126655,10517,26618
154836,10517,32368
39874,10517,3323
97986,10517,3627
10453,10517,3628
69039,10517,3641
126657,10519,26619
10455,10519,3483
97988,10519,3834
39876,10519,416
154838,10519,6510
69041,10519,8611
137840,1052,12587
80566,1052,12717
109368,1052,18227
165591,1052,5091
22310,1052,694
51536,1052,7129
113577,10521,15191
84799,10521,15481
142017,10521,23769
26562,10521,358
55781,10521,9922
79510,10522,15482
108320,10522,21029
21248,10522,273
50477,10522,3834
136809,10522,4541
164601,10522,564
69047,10525,15483
126663,10525,18920
97994,10525,21030
154843,10525,32369
10461,10525,4020
39882,10525,9923
154844,10526,20737
69048,10526,3042
10462,10526,4021
126664,10526,5917
97995,10526,631
39883,10526,9818
10464,10529,1321
97997,10529,1574
126666,10529,20556
154846,10529,5750
69050,10529,6992
39885,10529,9924
62991,1053,12718
120690,1053,13256
33800,1053,1664
91965,1053,18228
149003,1053,29466
4356,1053,695
46476,10532,2613
132894,10532,4752
75516,10532,5446
160818,10532,706
17232,10532,768
104349,10532,9446
80843,10533,2095
138116,10533,26620
165862,10533,3990
22587,10533,4022
51813,10533,6656
109645,10533,9626
83934,10534,14155
25695,10534,1802
112719,10534,21031
168833,10534,32370
141167,10534,8725
54915,10534,9925
86703,10535,15484
115474,10535,21032
143900,10535,26621
171481,10535,32371
28471,10535,4023
57689,10535,9926
69057,10536,15485
126673,10536,1593
98004,10536,21033
39892,10536,2548
154853,10536,32372
10471,10536,677
110997,10537,20577
167179,10537,32373
23955,10537,4024
82202,10537,5630
139459,10537,6671
53178,10537,9927
48097,10538,3360
18860,10538,4025
77135,10538,4830
162339,10538,6533
105958,10538,8147
134478,10538,9584
169348,10539,1517
113271,10539,4007
26255,10539,474
141712,10539,5889
84492,10539,9861
55474,10539,9928
114956,1054,18229
143387,1054,23804
170981,1054,29467
86182,1054,456
27950,1054,576
57168,1054,6217
154857,10540,1027
69061,10540,3354
39896,10540,3768
10475,10540,390
98008,10540,819
126677,10540,9745
74602,10541,15486
103442,10541,21034
131996,10541,26622
159948,10541,32374
16312,10541,4026
45560,10541,9929
132032,10542,12166
45597,10542,1305
74639,10542,15487
159983,10542,20698
103478,10542,4167
16349,10542,640
24477,10543,1315
111514,10543,13304
139973,10543,23658
167671,10543,32375
53700,10543,3746
82723,10543,8869
69065,10544,15488
98012,10544,21035
126681,10544,26623
154861,10544,32376
10479,10544,4027
39900,10544,9930
85873,10545,1077
114649,10545,277
170689,10545,29097
56859,10545,3471
143084,10545,3983
27641,10545,585
113636,10546,11281
142075,10546,17164
169701,10546,32377
26621,10546,3324
84858,10546,5625
55840,10546,6923
137885,10548,1724
165633,10548,17871
80611,10548,2595
22355,10548,3579
109413,10548,7862
51581,10548,9931
58457,1055,1108
144655,1055,1322
116235,1055,18230
172215,1055,3873
29241,1055,696
87468,1055,7187
126687,10550,1225
10485,10550,132
98018,10550,21
69071,10550,2472
154867,10550,32378
39906,10550,3417
142136,10551,13866
84919,10551,2613
169761,10551,32379
55901,10551,3638
26682,10551,4028
113697,10551,718
98020,10552,21036
126689,10552,26624
10487,10552,4029
154869,10552,6510
69073,10552,9389
39908,10552,9932
23858,10553,1358
82105,10553,14658
110900,10553,21037
139363,10553,26625
53081,10553,3062
167083,10553,32380
10489,10554,1091
126691,10554,26626
154871,10554,32381
98022,10554,3503
39910,10554,3562
69075,10554,4094
135784,10555,12680
78465,10555,3686
20201,10555,3753
163613,10555,3978
49431,10555,5328
107284,10555,7815
105256,10556,16512
18148,10556,1680
161677,10556,32382
76428,10556,3642
133790,10556,8291
47389,10556,9780
98025,10557,13306
69078,10557,15430
10492,10557,3313
39913,10557,3508
